abstract,creation_time,channel_name,platform_type,id,summary
"מבזקן 12בן גביר עונה לאולמרט: ""היה ראש ממשלה כושל ועכשיו אזרח כושל - כתם ברשימת ראשי הממשלה שלנו""@N12chat",2024-01-27 16:58:56+00:00,N12chat,telegram,486,"מבזקן 12בן גביר עונה לאולמרט: ""היה ראש ממשלה כושל ועכשיו אזרח כושל - כתם ברשימת ראשי הממשלה שלנו""@N12chat"
"מבזקן 12החות'ים הודיעו שתקפו מכלית נפט הנושאת את דגל ארה""ב: דובר המורדים החות'ים מסר כי אנשי הארגון שיגרו ""כמה טילים ימיים"" לעבר המכלית סמוך למפרץ עדן. במקביל להודעת החות'ים, בפיקוד המרכז האמריקני (CENTCOM) דיווחו על יירוט טיל בליסטי שכוון ""ככל הנראה נגד המכלית"", לא דווחנפגעים או נזק@N12chat",2024-02-24 23:44:48+00:00,N12chat,telegram,487,"מבזקן 12החות'ים הודיעו שתקפו מכלית נפט הנושאת את דגל ארה""ב: דובר המורדים החות'ים מסר כי אנשי הארגון שיגרו ""כמה טילים ימיים"" לעבר המכלית סמוך למפרץ עדן. במקביל להודעת החות'ים, בפיקוד המרכז האמריקני (CENTCOM) דיווחו על יירוט טיל בליסטי שכוון ""ככל הנראה נגד המכלית"", לא דווחנפגעים או נזק@N12chat"
°תוכן שיווקי:,2023-11-26 16:59:01+00:00,abualiexpress,telegram,488,°תוכן שיווקי:
2. טקסטורות ים המלח🤍מלח ובוץ שמתגבשים ליצירת אמנות של הטבע.כדי להגיב לכתבה לחצו כאן,2024-11-12 20:21:29+00:00,abualiexpress,telegram,489,2. טקסטורות ים המלח🤍מלח ובוץ שמתגבשים ליצירת אמנות של הטבע.כדי להגיב לכתבה לחצו כאן
"אור רבידמיצג משפחות החטופים על כביש אילון. המשפחות מסרו כי: ""נתניהו הפקיר אותם ב-7 באוקטובר והוא חייב להתעלות מעל לכל שיקול פוליטי ולמלא את חובתו המוסרית להחזיר אותם הביתה. כל מי שרוצה את החטופים בבית - הצטרפו אלינו לשבש את המדינה. רק מאבק יחזיר את החטופים""@N12chat",2024-02-23 14:26:38+00:00,N12chat,telegram,490,"אור רבידמיצג משפחות החטופים על כביש אילון. המשפחות מסרו כי: ""נתניהו הפקיר אותם ב-7 באוקטובר והוא חייב להתעלות מעל לכל שיקול פוליטי ולמלא את חובתו המוסרית להחזיר אותם הביתה. כל מי שרוצה את החטופים בבית - הצטרפו אלינו לשבש את המדינה. רק מאבק יחזיר את החטופים""@N12chat"
"מבזקן 12ילדה בת 8 נפצעה בינוני כתוצאה מפגיעת רכב ברחוב אהרונוביץ' בבני ברק. צוות מד""א פינה אותה לבית החולים ספרא בשיבא תל השומר עם חבלות בראש ובגפיים@N12chat",2024-02-19 15:47:59+00:00,N12chat,telegram,491,"מבזקן 12ילדה בת 8 נפצעה בינוני כתוצאה מפגיעת רכב ברחוב אהרונוביץ' בבני ברק. צוות מד""א פינה אותה לבית החולים ספרא בשיבא תל השומר עם חבלות בראש ובגפיים@N12chat"
"יונה לייבזוןהנשיא ביידן השתתף בכנס פוליטי והתייחס למצב במזרח התיכון. הוא דיבר על ""האחריות של ישראל להבחין בין לוחמי חמאס לבין אזרחים, ולמזער את הרג האזרחים"". הוא הביע שוב את תמיכתו בפתרון שתי המדינות@N12chat",2023-12-19 23:35:17+00:00,N12chat,telegram,492,"יונה לייבזוןהנשיא ביידן השתתף בכנס פוליטי והתייחס למצב במזרח התיכון. הוא דיבר על ""האחריות של ישראל להבחין בין לוחמי חמאס לבין אזרחים, ולמזער את הרג האזרחים"". הוא הביע שוב את תמיכתו בפתרון שתי המדינות@N12chat"
מספר ערוצים עזתיים לא רשמיים טוענים שטור שיריון ישראלי נע כעת מאזור נצרים (שם נצפה הבוקר טנק ישראלי) לכיוון מערב (לכיוון הים) במטרה לבתר את הרצועה.##אין אימות לידיעה מערוצים רשמיים.,2023-10-30 19:15:19+00:00,abualiexpress,telegram,493,מספר ערוצים עזתיים לא רשמיים טוענים שטור שיריון ישראלי נע כעת מאזור נצרים (שם נצפה הבוקר טנק ישראלי) לכיוון מערב (לכיוון הים) במטרה לבתר את הרצועה.##אין אימות לידיעה מערוצים רשמיים.
משרד הבריאות הפלסטיני: 109 הרוגים ומאות פצועים מאז הבוקר ברחבי הרצועה.כדי להגיב לכתבה לחצו כאן,2023-12-01 13:37:51+00:00,abualiexpress,telegram,494,משרד הבריאות הפלסטיני: 109 הרוגים ומאות פצועים מאז הבוקר ברחבי הרצועה.כדי להגיב לכתבה לחצו כאן
ענבר טויזר@N12chat,2024-01-23 08:25:24+00:00,N12chat,telegram,495,ענבר טויזר@N12chat
"בן גולדפריינדכדורסל: ללא הזרים שסירבו לחזור לישראל, מכבי ת""א הפסידה 104:96 להפועל חיפה בליגת העל@N12chat",2023-12-23 19:24:12+00:00,N12chat,telegram,496,"בן גולדפריינדכדורסל: ללא הזרים שסירבו לחזור לישראל, מכבי ת""א הפסידה 104:96 להפועל חיפה בליגת העל@N12chat"
רשת NBC מפי בכירים אמריקאים:התגובה האמריקאית על הרג 3 חייליה תהיה תגובה חזקה ותכלול מטרות מחוץ לשטח לאיראן. ביידן אישר תגובה שעשויה להמשך ימים או שבועות.,2024-02-02 17:09:02+00:00,abualiexpress,telegram,497,רשת NBC מפי בכירים אמריקאים:התגובה האמריקאית על הרג 3 חייליה תהיה תגובה חזקה ותכלול מטרות מחוץ לשטח לאיראן. ביידן אישר תגובה שעשויה להמשך ימים או שבועות.
"מפקד משמרות המהפכה האיראנים, חסין סלאמי בעקבות נפילת משטר אסד:היו כאלה שציפו שמשמרות המהפכה ייכנסו למערכה בסוריה במקום צבא סוריה, אבל האם זה נראה לכם הגיוני שאנחנו נילחם במדינה אחרת כאשר הצבא של אותה מדינה עומד ומסתכל מן הצד? (שלב התירוצים וההתנצלויות - א""ע)ידענו על תנועות החמושים והכופרים בסוריה כבר לפני מספר חודשים...כוחה של איראן לא בנסיגה. אם היה בנסיגה האם היינו מוציאים אל הפועל את מבצעי הבטחת האמת 1 ו 2 (שתי מתקפות הטילים על ישראל-א""ע) ?כדי להגיב לכתבה לחצו כאן",2024-12-12 06:25:10+00:00,abualiexpress,telegram,498,"מפקד משמרות המהפכה האיראנים, חסין סלאמי בעקבות נפילת משטר אסד:היו כאלה שציפו שמשמרות המהפכה ייכנסו למערכה בסוריה במקום צבא סוריה, אבל האם זה נראה לכם הגיוני שאנחנו נילחם במדינה אחרת כאשר הצבא של אותה מדינה עומד ומסתכל מן הצד? (שלב התירוצים וההתנצלויות - א""ע)ידענו על תנועות החמושים והכופרים בסוריה כבר לפני מספר חודשים...כוחה של איראן לא בנסיגה. אם היה בנסיגה האם היינו מוציאים אל הפועל את מבצעי הבטחת האמת 1 ו 2 (שתי מתקפות הטילים על ישראל-א""ע) ?כדי להגיב לכתבה לחצו כאן"
"ירון אברהםכפי שפרסמנו לראשונה ב""מהדורה המרכזית"": ישנם מגעים ראשונים לכינוס פסגה נוספת בפריז כדי לנסות ליצור הסכמות חדשות לעסקה. ראש הממשלה נתניהו מתלבט כי עוד לא הגיע סימן שחמאס מוותר על דרישותיו המופרכות. גורם ישראלי לפני דיון הקבינט: ""אופטימיות זהירה""@N12chat",2024-02-20 18:32:03+00:00,N12chat,telegram,499,"ירון אברהםכפי שפרסמנו לראשונה ב""מהדורה המרכזית"": ישנם מגעים ראשונים לכינוס פסגה נוספת בפריז כדי לנסות ליצור הסכמות חדשות לעסקה. ראש הממשלה נתניהו מתלבט כי עוד לא הגיע סימן שחמאס מוותר על דרישותיו המופרכות. גורם ישראלי לפני דיון הקבינט: ""אופטימיות זהירה""@N12chat"
מבזקן 12תיעוד מקריית ים. צילום: איתן שקד@N12chat,2023-12-28 11:35:07+00:00,N12chat,telegram,500,מבזקן 12תיעוד מקריית ים. צילום: איתן שקד@N12chat
"דסק החוץטראמפ: ""אם אבחר מחדש, אבטל את כל מגבלות הנשק שחוקק ביידן""@N12chat",2024-02-10 04:09:25+00:00,N12chat,telegram,501,"דסק החוץטראמפ: ""אם אבחר מחדש, אבטל את כל מגבלות הנשק שחוקק ביידן""@N12chat"
"אור רבידרוכב קורקינט חשמלי כבן 30 נפגע מרכב ברחוב לוינסקי בתל אביב, מצבו קשה. צוות מד""א העניק לו טיפול רפואי ופינה אותו לבית החולים איכילוב עם חבלות ראש וגפיים@N12chat",2023-11-29 05:40:20+00:00,N12chat,telegram,502,"אור רבידרוכב קורקינט חשמלי כבן 30 נפגע מרכב ברחוב לוינסקי בתל אביב, מצבו קשה. צוות מד""א העניק לו טיפול רפואי ופינה אותו לבית החולים איכילוב עם חבלות ראש וגפיים@N12chat"
"משלחת רשמית ראשונה בעזה מאז פרוץ המלחמההיום נכנסה לרצועה דרך מעבר רפיח משלחת רשמית ראשונה: משלחת קטרית שכללה את לולוה אלח'אטר סגנית שר החוץ הקטרי ואת ח'אלד חרדאן סגנו של השגריר הקטרי (שרגיל להכנס לרצועה מישראל דרך מעבר ארז בד""כ) .כדי להגיב לכתבה לחצו כאן",2023-11-26 09:02:52+00:00,abualiexpress,telegram,503,"משלחת רשמית ראשונה בעזה מאז פרוץ המלחמההיום נכנסה לרצועה דרך מעבר רפיח משלחת רשמית ראשונה: משלחת קטרית שכללה את לולוה אלח'אטר סגנית שר החוץ הקטרי ואת ח'אלד חרדאן סגנו של השגריר הקטרי (שרגיל להכנס לרצועה מישראל דרך מעבר ארז בד""כ) .כדי להגיב לכתבה לחצו כאן"
הערוצים הפלסטינים מתעדים בהרחבה (ובשמחה) את המתרחש בתל אביב.כדי להגיב לכתבה לחצו כאן,2024-01-27 20:26:30+00:00,abualiexpress,telegram,504,הערוצים הפלסטינים מתעדים בהרחבה (ובשמחה) את המתרחש בתל אביב.כדי להגיב לכתבה לחצו כאן
"ניר דבורי📝פרטים חדשים על תקיפת הספינה ליד הודו | לפי הערכות, מדובר בכטב""ם ששוגר ישירות מאיראן, ולא על ידי החות'ים ממרחב באב אל-מנדב כמו באירועי התקיפה הקודמים. האירוע, שקרה במהלך הלילה, הוא המשך ישיר למאמץ האיראני-חות'י לשבש את נתיבי השיט העולמיים@N12chat",2023-12-23 11:51:05+00:00,N12chat,telegram,505,"ניר דבורי📝פרטים חדשים על תקיפת הספינה ליד הודו | לפי הערכות, מדובר בכטב""ם ששוגר ישירות מאיראן, ולא על ידי החות'ים ממרחב באב אל-מנדב כמו באירועי התקיפה הקודמים. האירוע, שקרה במהלך הלילה, הוא המשך ישיר למאמץ האיראני-חות'י לשבש את נתיבי השיט העולמיים@N12chat"
